numero,capitulo,CODIGO,DESCRIPCION,TIEMPO ESTANDAR
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M12.81,"Otras artropatías específicas no clasificadas bajo otro concepto, hombro",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M12.82,"Otras artropatías específicas no clasificadas bajo otro concepto, codo",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M12.84,"Otras artropatías específicas no clasificadas bajo otro concepto, mano",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M12.85,"Otras artropatías específicas no clasificadas bajo otro concepto, cadera",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M12.86,"Otras artropatías específicas no clasificadas bajo otro concepto, rodilla",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M12.87,"Otras artropatías específicas no clasificadas bajo otro concepto, tobillo y pie",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M12.89,"Otras artropatías específicas no clasificadas bajo otro concepto, localizaciones múltiples",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.0,Poliartritis no especificada,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.1,Monoartritis no clasificada bajo otro concepto,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.10,"Monoartritis no clasificada bajo otro concepto, localización no especificada ",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.11,"Monoartritis no clasificada bajo otro concepto, hombro",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.12,"Monoartritis no clasificada bajo otro concepto, codo",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.14,"Monoartritis no clasificada bajo otro concepto, mano",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.15,"Monoartritis no clasificada bajo otro concepto, cadera",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.16,"Monoartritis no clasificada bajo otro concepto, rodilla",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.17,"Monoartritis no clasificada bajo otro concepto, tobillo y pie",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.88,"Otras artritis especificadas, otra localización ",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M13.89,"Otras artritis especificadas, localizaciones múltiples",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M15,Poliartrosis,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M15.0,Artrosis primaria generalizada,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M15.4,Artrosis erosiva,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M15.9,Poliartrosis no especificada,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16,Artrosis de cadera,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.0,Coxartrosis primaria bilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.1,Coxartrosis primaria unilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.2,Artrosis bilateral resultante de displasia de cadera,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.3,Artrosis unilateral resultante de displasia de cadera,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.4,Artrosis de cadera postraumática bilateral ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.5,Artrosis de cadera postraumática unilateral ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.6,Otros tipos de artrosis de cadera secundaria bilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M16.7,Otros tipos de artrosis de cadera secundaria unilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M17,Artrosis de rodilla,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M17.0,Artrosis primaria de rodilla bilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M17.1,Artrosis primaria de rodilla unilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M17.2,Artrosis postraumática de rodilla bilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M17.3,Artrosis postraumática de rodilla unilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M17.4,Otros tipos de artrosis secundaria de rodilla bilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M17.5,Otros tipos de artrosis secundaria de rodilla unilateral,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M18,Artrosis de primera articulación carpometacarpiana,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M18.0,Artrosis primaria bilateral de primera articulación carpometacarpiana ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M18.1,Artrosis primaria unilateral de primera articulación carpometacarpiana ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M18.2,Artrosis postraumática bilateral de primera articulación carpometacarpiana ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M18.3,Artrosis postraumática unilateral de primera articulación carpometacarpiana ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M18.4,Otros tipos de artrosis bilateral secundaria de primera articulación carpometacarpiana ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M18.5,Otros tipos de artrosis unilateral secundaria de primera articulación carpometacarpiana ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19,Otras artrosis y las no especificadas,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.01,"Artrosis primaria, hombro",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.02,"Artrosis primaria, codo",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.03,"Artrosis primaria, muñeca",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.04,"Artrosis primaria, mano",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.07,"Artrosis primaria, tobillo y pie",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.1,Artrosis postraumática de otras localizaciones,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.11,"Artrosis postraumática, hombro",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.12,"Artrosis  postraumática, codo",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.14,"Artrosis postraumática, mano",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.17,"Artrosis postraumática, tobillo y pie",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.2,Artrosis secundaria otras localizaciones,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.21,"Artrosis secundaria, hombro",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.22,"Artrosis secundaria, codo",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.23,"Artrosis secundaria, muñeca",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.24,"Artrosis secundaria, mano",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.27,"Artrosis secundaria, tobillo y pie",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M19.9,"Artrosis, localización no especificada",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M20.1,Hallux valgus adquirido,15
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M20.2,Hallux rigidus,15
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M20.3,Hallux varo adquirido,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M20.4,Otros tipos de dedos de pie en martillo adquiridos,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M20.5,Otras deformidades de los dedos de los pies adquiridas,15
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M20.5X9,"Otras deformidades de los dedos de los pies adquiridas, pie no especificado",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M21.05,"Deformidad en valgo, no clasificada bajo otro concepto, cadera",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M21.06,"Deformidad en valgo, no clasificada bajo otro concepto, rodilla",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M21.16,"Deformidad en varo, no clasificada bajo otro concepto, rodilla",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M21.4,Pie plano adquirido,15
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M21.53,Pie en garra adquirido,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M21.8,Otras deformidades adquiridas especificadas de las extremidades,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M22.0,Luxación recidivante de rótula,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M22.3,Otros trastornos de rótula,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M22.4,Condromalacia de rótula,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23,Trastorno interno de rodilla,30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.202,"Trastorno de menisco externo, parte no especificada, debido a desgarro o lesión antiguos, rodilla no especificada ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.205,"Trastorno de menisco interno, parte no especificada, debido a desgarro o lesión antiguos, rodilla no especificada ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.21,"Trastorno de cuerno anterior de menisco interno, debido a desgarro o lesión antiguos ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.22,"Trastorno de cuerno posterior de menisco interno, debido a desgarro o lesión antiguos ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.23,"Trastorno de otra localización de menisco interno, debido a desgarro o lesión antiguos ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.24,"Trastorno de cuerno anterior de menisco externo, debido a desgarro o lesión antiguos",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.25,"Trastorno de cuerno posterior de menisco externo, debido a desgarro o lesión antiguos ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.26,"Trastorno de otra localización de menisco externo, debido a desgarro o lesión antiguos ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.3,Otros trastornos de menisco,30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.4,Cuerpo libre intraarticular de rodilla,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.8,Otros trastornos internos de rodilla,30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.9 ,Trastorno interno de rodilla no especificada,30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M23.90,"Trastorno interno no especificado de rodilla, rodilla no especificada ",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.1,Otros trastornos  del cartílago articular,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.10,"Otros trastornos del cartílago articular, localización no especificada",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.11,"Otros trastornos del cartílago articular, hombro",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.3,"Luxación patológica de articulación, no clasificada bajo otro concepto",45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.31,"Luxación patológica, no clasificada bajo otro concepto, hombro",45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.4,Luxación recidivante de articulación,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.41,"Luxación recidivante, hombro",45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.5,Contractura de articulación,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.50,Contractura  articulación no especificada,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.51,"Contractura, hombro",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.52,"Contractura, codo",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.53,"Contractura, muñeca",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.54,"Contractura,  mano",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.55,"Contractura, cadera",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.56,"Contractura, rodilla",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.57,"Contractura, tobillo",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.8,"Otros trastornos específicos de articulación, no clasificados bajo otro concepto",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.81,"Otros específicos de articulación, no clasificados bajo otro concepto, hombro",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.82,"Otros trastornos específicos de articulación, no clasificados bajo otro concepto, codo",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.83,"Otros trastornos específicos de articulación, no clasificados bajo otro concepto, muñeca",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.84,"Otros trastornos específicos de articulación, no clasificados bajo otro concepto,  mano",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.85,"Otros trastornos específicos de articulación, no clasificados bajo otro concepto, cadera",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.86,"Otros trastornos  específicos de articulación, no clasificados bajo otro concepto, rodilla",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.87,"Otros trastornos específicos de articulación, no clasificados bajo otro concepto, tobillo y pie",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M24.9,Trastorno de articulación no especificada,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25,"Otros trastornos de articulación, no clasificados bajo otro concepto",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.0,Hemartrosis,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.00,Hemartrosis articulación no especificada,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.01,"Hemartrosis, hombro",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.04,"Hemartrosis, mano",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.05,"Hemartrosis, cadera",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.06,"Hemartrosis, rodilla",30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.4,Derrame articular,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.40,"Derrame, articulación no especificada",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.46,"Derrame, rodilla",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.47,"Derrame, tobillo y pie",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.48,"Derrame, otra localización",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.50,Dolor en articulación no especificada,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.51,Dolor en hombro,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.52,Dolor en codo,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.53,Dolor en muñeca,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.55,Dolor en cadera,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.56,Dolor en rodilla,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.57,Dolor en tobillo,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.6,"Rigidez, no clasificada bajo otro concepto, articulación",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.81,"Otros trastornos especificados de articulación, hombro",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M25.9,Trastorno de articulación no especificada,14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M31.5,Arteritis de células gigantes con polimialgia reumática,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M32.1,"Lupus eritematoso sistémico, con afectación de órganos o sistemas",60
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M32.9,Lupus eritematoso sistémico no especificado ,30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M33,Dermatopolimiositis,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M33.1,Otros tipos de dermatopolimiositis,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M33.2,Polimiositis,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M33.9,Dermatopolimiositis no especificada,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M34.0,Esclerosis sistémica progresiva,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M35.0,Síndrome seco (de Sjögren),45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M35.09,Síndrome seco con afectación de otros órganos,60
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M35.1,Otros síndromes de solapamiento ,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M35.2,Enfermedad de Behcet,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M35.3,Polimialgia reumática,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M35.7,Síndrome de hipermovilidad,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M35.9,"Afectación sistémica del tejido conectivo, no especificada",45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M41,Escoliosis,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M41.1,Escoliosis idiopática juvenil y del adolescente ,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M41.2,Otras escoliosis idiopáticas,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M41.8,Otras formas de escoliosis,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M43.1,Espondilolistesis,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M43.10,"Espondilolistesis, localización no especificada",14
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M43.11,"Espondilolistesis, región occipitoatloaxoidea ",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M43.12,"Espondilolistesis, región cervical",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M43.16,"Espondilolistesis, región lumbar",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M43.17,"Espondilolistesis, región lumbosacra",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M45,Espondilitis anquilosante,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.0,Entesopatía vertebral,30
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.1,"Sacroileitis, no clasificada bajo otro concepto",20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.30,Infección de disco intervertebral de localización no especificada,90
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.36,Infección de disco intervertebral en columna lumbar,90
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.37,Infección de disco intervertebral en columna lumbosacra,90
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.4,Discitis no especificada,90
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.5,Otras espondilopatías infecciosas,90
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.8,Otras espondilopatías inflamatorias no especificadas,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M46.9,Espondilopatía inflamatoria no especificada,45
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M47,Espondilosis,20
13,ENFERMEDADES DEL APARATO MUSCULOESQUELÉTICO Y DEL TEJIDO CONECTIVO ,M47.01,Síndromes de compresión arterial espinal anterior ,30
